id,nome,indirizzo,cap,citta,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzia.intestazione
493,Shamrock Caf??,"Viale Campania, 44",90144,Palermo,091/511319,,,,,"divertimento, ristoro",cocktail bar,
524,Vespa Caf??,"Via dell'orologio, 38",90133,Palermo,,,,,http://www.vespacafepalermo.it/,"divertimento, ristoro",cocktail bar,
400,La Champagneria Del Massimo,"Via Salvatore Spinuzza, 59",90133,Palermo,091/335730,,3478050080,,,"divertimento, ristoro",wine bar,
401,L'Aperitivo,"Via Giuseppe Giusti, 34",90144,Palermo,091/301125,,,,,"divertimento, ristoro",wine bar,
295,Ai chiavettieri,"Via Chiavettieri, 18",90133,Palermo,091/328926,,,,,"divertimento, ristoro",wine bar,
303,Enoteca Arcilesi,"Via Maggiore Toselli, 125 -127",90143,Palermo,091/301679,,,butybuty@libero.it,,"divertimento, ristoro",wine bar,
384,Jazz'N Chocolate,"Via Giacalone, 29",90133,Palermo,,,3298160376,,,"divertimento, ristoro",wine bar,
385,Kursaal Kalhesa,"Foro Umberto I, 21",90133,Palermo,091/6162111 - 091/6167630,,,info@kursaalkalhesa.it,http://www.kursaalkalhesa.it,"divertimento, ristoro",wine bar,
452,Cav??,"Piazza della Rivoluzione, 1",90133,Palermo,,,3292920789 - 3807922591,,,"divertimento, ristoro",wine bar,
314,Centro Cha,"Via Velasquez, 28-34",90141,Palermo,091/580127,,,centrocha@libero.it,,"divertimento, ristoro",wine bar,
324,La Cuba,"Via Francesco Scaduto, 2",90144,Palermo,091/309201,091/6257168,,info@lacuba.com,http://www.lacuba.com,"divertimento, ristoro","wine bar, pub",
335,Noga Wine Bar,"Via Chiavettieri, 17",90133,Palermo,,,,,,"divertimento, ristoro",wine bar,
343,Robinson Vini,"Via Ludovico Ariosto, 11",90144,Palermo,091/6252014,,,,,"divertimento, ristoro",wine bar,
370,Hub,"Via Libert??, 84",90143,Palermo,091/304977,,,relazioniesterne.hub@gmail.com,http://www.hubpalermo.com,"divertimento, ristoro",wine bar,
374,Gatto Nero,"Via Rua Formaggi, 15",90134,Palermo,,,3403452222,gattoneropub@hotmail.it,,"divertimento, ristoro",wine bar,
404,Lord Green,Via Enrico Parisi 30/A,90141,Palermo,091/6110194,,,mortillaro@neomedia.it,,"divertimento, ristoro",wine bar,
439,Mi manda Picone,"Via A. Paternostro, 59",90133,Palermo,091/6160660,,,,,"divertimento, ristoro",wine bar,
525,Rendez Vous,"Via Castrofilippo, 24",90133,Palermo,,,3498111189 - 3201171828,davidgraviano@hotmail.it,http://www.rendezvouspalermo.com/,"divertimento, ristoro",wine bar,
496,Spirito Dvino,"Via Principe Di Belmonte, 44-46",90139,Palermo,,,3939246261,info@spiritodvino.it,http://www.spiritodvino.it/index.htm,"divertimento, ristoro",wine bar,
378,Cocoa Jazz Restaurant,Piazzetta Chiesa dei Cocchieri 5,90133,Palermo,0916172591,,,,,ristoro,ristorante,
392,Freschette BioBistrot,"Piazzetta Monteleone, 5",90133,Palermo,091 9820727,,3932430440,freschette@hotmail.it,http://www.freschette.com/,ristoro,ristorante,
395,Al Covo dei Beati Paoli,"Piazza Marina, 50",90133,Palermo,0916166634,,3279040510,info@alcovodeibeatipaoli.com,http://www.alcovodeibeatipaoli.com/,ristoro,"ristorante, pizzeria",
396,Principe di Camporeale,Piazza Principe di Camporeale 13,90138,Palermo,0912530424,,,,,ristoro,"ristorante, pizzeria",
403,Ferro Di Cavallo,"Via Venezia, 20",90133,Palermo,091331835,,3391862841 - 3496755312,,http://www.ferrodicavallopalermo.it/index.php,ristoro,ristorante,
409,Trattoria Al Cancelletto Verde,"Via Riccardo Wagner, 14",90139,Palermo,091320537,,,,http://www.alcancellettoverde.it/,ristoro,ristorante,
414,Pizzo & Pizzo,"Via XII Gennaio, 1",90141,Palermo,0916014544,,3333112864,pizzoepizzo@libero.it,http://www.pizzoepizzo.com/,ristoro,ristorante,
416,Lo Scudiero,"Via Turati, 7",90139,Palermo,091581628,,,,http://www.ristoranteloscudiero.com/,ristoro,ristorante,
413,Trattoria Al Vecchio Club Rosanero,vicolo Caldomai,90134,Palermo,,,3494096880,,,ristoro,ristorante,
419,Vecchia Trattoria da Toto,"Via Coltellieri, 5",90133,Palermo,,,3333157558,,,ristoro,ristorante,
420,Trattoria Primavera,"Piazza Bologni, 4",90133,Palermo,091329408,,,,,ristoro,ristorante,
421,Donna Ina,"Via Messina Marine, 118",90121,Palermo,,,3460550363,,,ristoro,ristorante,
425,Le Delizie di Cagliostro,"Via Vittorio Emanuele, 150",90133,Palermo,091332818,,,cagliostro04@tiscali.it,http://www.ledeliziedicagliostro.it/,ristoro,ristorante,
426,Gusto Italiano,Via la Masa 11,90139,Palermo,,,,gusto.italiano@libero.it,,ristoro,"ristorante, wine bar",
429,Santandrea,"Piazza Sant'Andrea, 4",90133,Palermo,091334999,,,info@ristorantesantandrea.eu,http://www.ristorantesantandrea.eu/,ristoro,ristorante,
433,Al Covo Dell'Arte,"Via dei Tintori, 22",90133,Palermo,0916118779,,,,,ristoro,ristorante,
435,Trattoria Ai Normanni,Piazza della Vittoria 25,90134,Palermo,,,,,,ristoro,ristorante,
438,Carlo V,Piazza Bologni 22,90137,Palermo,,,,,,ristoro,ristorante,
440,Ristorante Ferro,"Piazza Sant'Onofrio, 42",90134,Palermo,091586049,,,ferroristorante@alice.it,http://www.ristoranteferro.com/,ristoro,ristorante,
441,Osteria Dei Vespri,"Piazza Croce dei Vespri, 6",90133,0916171631,0916171631,,,osteriadeivespri@libero.it,http://www.osteriadeivespri.it/,ristoro,ristorante,
442,Trattoria Torremuzza,Via Torremuzza 21,90133,Palermo,0912525532,,,,,ristoro,ristorante,
449,Trattoria Piccolo Napoli,"Piazzetta Mulino a Vento, 4",90139,Palermo,091320431,,,,,ristoro,ristorante,
489,Casamia,"Viale Margherita di Savoia, 53",90151,Mondello,0916840717 - 0916842263,0916841508,3492364913,info@hotelvillaesperia.it,http://www.hotelvillaesperia.it/ristorante.html,ristoro,ristorante,
491,Peter Pan,"Via Saline, 108",90149,Mondello,091 451447,,,,,ristoro,"ristorante, pizzeria",
499,Alle Terrazze,Viale Regina Elena,90151,Mondello,0916262903,0916727948,,info@alleterrazze.it,http://www.alleterrazze.it/,ristoro,"ristorante, pizzeria",
504,Da Sariddu e Figli,"Piazza Mondello, 48",90151,Mondello,091451922,,,ristorante.sariddu@email.it,http://www.ristorantesariddu.it/,ristoro,ristorante,
511,Il Grottino,"Via Catullo, 15",90147,Sferracavallo,091533038,,,,,ristoro,ristorante,
515,Alla Corte dei Normanni,"Via torretta, 66",90147,Sferracavallo,0916912051,,3385624022,allacortedeinormanni@gmail.com,http://www.ristoranteallacortedeinormanni.com/,ristoro,ristorante,
477,Acanto,"Via Torrearsa, 10",90139,Palermo,0916014567,,,info@ristoranteacanto.it,,ristoro,ristorante,
478,Al 59,"Piazza Verdi, 59",90138,Palermo,091583139,,,,,ristoro,"ristorante, pizzeria",
479,Trattoria Dal Pompiere,"Via Bara All'Olivella, 107",90133,Palermo,091325282,,,,,ristoro,ristorante,
480,Il Tipico e il Particolare,"Via della vetriera, 46",90133,Palermo,0915076972,,,,http://sitopartner.wix.com/tipicoeparticolare,ristoro,ristorante,
482,Bucatino,"Via Principe Di Villafranca, 59",90141,Palermo,0916110253,,3930674681,cicciobucatino@gmail.com,http://www.bucatino.biz/,ristoro,ristorante,
490,La Mattanza,"Piazza Bordonaro, 9",90142,Palermo,0916376298,,,ristorantelamattanza@libero.it,http://www.ristorantelamattanza.it/index.html,ristoro,"ristorante, pizzeria",
492,Villa Antigone,"Via Antigone, 40",90149,Mondello,091454306,,,,,ristoro,ristorante,
497,Charleston,"Via Generale Magliocco, 15",90141,Palermo,091450171,,,info@ristorantecharleston.com,http://www.ristorantecharleston.com/,ristoro,ristorante,
508,Trattoria Temptation,"Via Torretta, 94",90147,Sferracavallo,0916911104,,,temptationsas@libero.it,http://www.trattoriatemptation.com/,ristoro,ristorante,
512,La Barca,"Via Barcarello, 71",90147,Sferracavallo,0916911609,091530738,,info@ristorantelabarca.it,http://www.ristorantelabarca.it/,ristoro,ristorante,
487,Badalamenti Cucina e Bottega,"Viale Galatea, 55",90151,Mondello,091450213,,,badalamentienoteca@alice.it,,ristoro,ristorante,
495,Le Antiche Mura,"Via Mattei, 1",90151,Mondello,091453940,,3331976830,innclub@libero.it,http://www.leantichemuraristorante.com/#,ristoro,ristorante,
502,Trattoria Sapori di mare,"Via Torre di Mondello, 28",90151,Mondello,0916840623,,335404992,saporidimaregiovanni@virgilio.it,http://www.trattoriasaporidimaregiovanni.com/,ristoro,ristorante,
505,Al Brigantino,"Via torretta, 104",90148,Sferracavallo,0916911778,,3337540950,info@albrigantino.com,http://www.albrigantino.com/,ristoro,ristorante,
509,Il Delfino,"Via Torretta, 80",90147,Sferracavallo,091530282,,,,,ristoro,ristorante,
513,La Perla Del Mare,"Piazza Marina DI Sferracavallo, 18",90147,Sferracavallo,0916912176,,,enea.angelo@alice.it,,ristoro,ristorante,
476,Pane Amore & Mortadella,Via Quintino Sella 53,90139,Palermo,,,3479061560,,,ristoro,ristorante,
481,Al Santa Caterina,"Cortile Santa Caterina, 1",90133,Palermo,,,3388082388,,,ristoro,"ristorante, pizzeria",
483,Paninfarinah,Piazza Marina 52/53,90133,Palermo,0916162230,,,,,ristoro,"ristorante, pizzeria",
485,La Cascina,"Viale Margherita di Savoia, 72",90149,Mondello,0916840383,0916840383,3407646068,lacascinadimacaluso@tiscali.it,http://www.lacascinapa.com/,ristoro,"ristorante, pizzeria",
501,Trattoria Da Calogero,"Via Torre Monddello, 22",90151,Mondello,0916841333,,,kalgheros90@hotmail.it,http://www.trattoriadacalogero.com/,ristoro,ristorante,
507,Capricci Di Mare,"Via Scalo di Sferracavallo, 4",90147,Sferracavallo,0916910658,,,,,ristoro,ristorante,
516,Trattoria L'Ancora,"Via Torretta, 78",90147,Sferracavallo,091532934,,,trattorialancora@libero.it,http://www.trattorialancora.com/,ristoro,ristorante,
363,Sicilia E Dintorni,"Via Messina Marine, 381",90123,Palermo,0916213227,,3475960085,settimo.giuliano@virgilio.it,http://www.trattoriasiciliaedintorni.it/il-ristorante,ristoro,ristorante,
380,Regine S.r.l.,"Via Trapani, 4",90141,Palermo,091586566,,,regine@ristoranteregine.it,http://www.ristoranteregine.it/,ristoro,ristorante,
382,Officina del Gusto Bye Bye Blues,"Via Vittorio Emanuele, 316",90134,Palermo,0916116678,0916111568,,info@officinabyebyeblues.com,http://www.officinabyebyeblues.com/,ristoro,ristorante,
397,Cucina Papoff,"Via Isidoro la Lumia, 32",90139,Palermo,091586460,,,cucinapapoff@libero.it,http://www.cucinapapoff.com/,ristoro,ristorante,
398,La Cambusa,"Piazza Marina, 16",90133,Palermo,091584574,,3475901917,info@lacambusa.it,http://www.lacambusa.it/chisiamo.php,ristoro,ristorante,
399,Sal Capone,"Via Catania, 44",90139,Palermo,,,,,,ristoro,ristorante,
405,Antica trattoria del Mons??,"Via Volturno, 41",90138,Palermo,091327774,,,,http://www.anticatrattoriadelmonsu.com/,ristoro,"ristorante, pizzeria",
406,Gli Amanti,Piazzetta Colonna,90139,Palermo,091589976,,,,,ristoro,ristorante,
443,Lo Strascino,"Viale Regione Siciliana Nord - Ovest, 2286",90135,Palermo,091401292,091408965,,lo.strascino@libero.it,http://www.lostrascino.com/,ristoro,ristorante,
455,Casa del Brodo,"Via Vittorio Emanuele, 175",90133,Palermo,091321655,091585382,,,http://www.casadelbrodo.it/,ristoro,ristorante,
457,La Corte Dei Mangioni,"Via Sammartino, 97",90139,Palermo,0916255360,,,,,ristoro,"ristorante, pizzeria",
465,La Posada,"Via Emerico Amari, 55",90139,Palermo,091333225,,,trattorialaposada@gmail.com,,ristoro,ristorante,
466,Cibus,"Via Emerico Amari, 64",90139,Palermo,091323062 - 0916122651,,,info@cibus.pa.it,http://www.cibus.pa.it/,ristoro,ristorante,
467,Il Cambusone,"Piazza Giuseppe Verdi, 27",90134,Palermo,091335597,,3397288890,trattoriailcambusone@gmail.com,http://www.ilcambusone.it/,ristoro,ristorante,
323,Della Giara,"Via Cuba, 8",90129,Monreale,091425000,,,,,ristoro,ristorante,
326,Le Pergamene,"Piazza Marina, 48",90133,Palermo,0916166142,,,lepergamene@lepergamene.it,http://www.lepergamene.it/,ristoro,ristorante,
333,L'Ottava Nota,"Via Butera, 55",90133,Palermo,0916168601,,,info@ristorantelottavanota.it,http://www.ristorantelottavanota.it/,ristoro,ristorante,
345,Gagini Restaurant,"Via dei Cassari, 35",90133,Palermo,091589918,,,,http://www.gaginirestaurant.com/,ristoro,ristorante,
389,Ristorantino Palazzo Sambuca,"Via Alloro, 26",90133,Palermo,0915076794,,,,,ristoro,ristorante,
391,I Cuochini,"Via Ruggero Settimo, 68",90141,Palermo,091581158,,,info@icuochini.it,,ristoro,ristorante,
456,Chapeau,"Via Pignatelli Aragona, 52",90141,Palermo,,,3293020884,chapeaupalermo@live.com,,ristoro,"ristorante, pub",
458,Pipi Room,"Via XX Settembre, 59",90141,Palermo,091332959,,,pipiroom@ristorantiitaliani.it,http://www.ristorantepipiroom.it/,ristoro,"ristorante, pizzeria",
461,Trattoria Al Cancelletto,"Via Ottavio D'Aragona, 34",90139,Palermo,091583069,,,,,ristoro,ristorante,
464,Stravizi,"Via Gaetano Filangeri, 22",90133,Palermo,0916177917,,,,,ristoro,ristorante,
468,Baciamolemani,Corso Vittorio Emanuele 176/178,90133,Palermo,0916119781,,,baciamolemani@libero.it,,ristoro,ristorante,
469,Novecento,"Via Emerico Amari, 88",90139,Palermo,091328838,,,,,ristoro,"ristorante, trattoria",
470,Osteria Divino Rosso,"Salita Sant'Antonio, 9",90133,Palermo,,,3281146809,losteriadivinorosso@ristorantiitaliani.it,,ristoro,ristorante,
471,La Taverna Dell'Artista,"Via Principe di Belmonte, 45",90139,Palermo,,,3277867575,latavernadellartista@gmail.com,,ristoro,ristorante,
325,I leprotti in citt??,"Via Maggiore Toselli, 127",90143,Palermo,091508685,,3386455905,,,ristoro,ristorante,
331,A'Cuncuma,"Via Judica, 21",90134,Palermo,0918872991,,3201646036,restaurantacuncuma@gmail.com,http://www.acuncuma.com/,ristoro,ristorante,
340,Trattoria Supra I Mura,"Piazza Porta Carini, 5",90134,Palermo,091584060,,,,,ristoro,ristorante,
387,Luci e Calici gourmet,"Via Sammartino, 121",90141,Palermo,0917542967,0916880357,3939482099,info@ristoranteluciecalici.com,http://www.ristoranteluciecalici.com/,ristoro,ristorante,
423,Trattoria Altri Tempi,"Via Sammartino, 65",90141,Palermo,091323480,,,,http://www.trattoriaaltritempi.it/,ristoro,ristorante,
428,Tribeca Cafe,"Via Mariano Stabile, 134",90139,Palermo,091332963,,,,,ristoro,"ristorante, american bar, sushi bar",
431,Kus-Kus,Piazza Virgilio 9,90144,Palermo,091586525,,3935787815,,http://www.kus-kus.it/,ristoro,"ristorante, pizzeria",
445,Ristorante Branciforte,"Via Bara all'Olivella, 2",90133,Palermo,091320265,,,info@ristorantebranciforte.it,http://www.palazzobranciforte.it/ristorante-index.php,ristoro,ristorante,
446,Osteria Lo Bianco,"Via Emerico Amari, 104",90139,Palermo,0912514906,,3299036051 - 3932465851,osteria.lobianco@libero.it,http://www.osterialobianco.it/,ristoro,ristorante,
459,Prio RistoAperiPizza,"Via della Vetriera, 1",90133,Palermo,0915080473,,,,,ristoro,ristorante,
460,Volo,"Via Liberta, 12",90141,Palermo,,,3280504641,vincenzo.cugno@libero.it,,ristoro,ristorante,
473,Giro pizza e cucina,"Via XII Gennaio, 8",90141,Palermo,091329331,,,,,ristoro,"ristorante, pizzeria",
309,Margot,"Piazza Sant'Onofrio, 3",90134,Palermo,091582585,,3393012570,,,ristoro,ristorante,
319,De Gustibus,Vicolo Fonderia 3/5,90133,Palermo,091335322,,,,,ristoro,ristorante,
320,Gambrinus,Via Francesco Ferrara 46/A,90141,Palermo,0912515327,,,,,ristoro,ristorante,
321,La Cueva,"Via Balate, 15",90134,Palermo,091591255,,,,,ristoro,ristorante,
322,La Gondola,"Via Principe di Scordia, 144",90139,Palermo,091331748,,3881282666,,,ristoro,ristorante,
328,Ai Cascinari,"Via D'Ossuna, 45",90138,Palermo,0916519804,,,,,ristoro,ristorante,
329,Al Fondaco Del Conte,"Piazza Conte Federico, 24",90134,Palermo,0916522312,091652 2312,3291298078,info@alfondacodelconte.it,http://www.alfondacodelconte.it/it/,ristoro,ristorante,
334,Bellotero,"Via Giorgio Castriota, 3",90139,Palermo,091582158,,,ristorantebellotero@libero.it,http://www.ristorantebelloteropalermo.it/,ristoro,ristorante,
336,Lo Scrigno dei Sapori,"Piazza Principe di Camporeale, 83",90138,Palermo,0912531351,,,,,ristoro,ristorante,
355,Il Ghiottone Raffinato,"Via Salvatore Vigo, 3",90139,Palermo,0912514744,,3357676349 - 3486893955,ilghiottoneraffinato@tiscali.it,http://www.ilghiottoneraffinato.it/banner/banner.php?immagine=cuore,ristoro,ristorante,
357,Gadir,"Via dello Spasimo, 44",90133,Palermo,0916101215,,,,,ristoro,ristorante,
360,I Sapori del Mare,"Via Re Federico, 8",90141,Palermo,0919821458,,,,,ristoro,ristorante,
364,Patanegra,"Piazza Virgilio, 30",90141,Palermo,0917495192,,,,,ristoro,ristorante,
407,Retriglia,"Via XII Gennaio, 11",90141,Palermo,0915081223,,,,,ristoro,ristorante,
312,Ai vecchietti di Minchiapititto,"Piazza Sant'Oliva, 10",90141,Palermo,091585606,,3332244677,info@aivecchietti.it,http://www.aivecchiettidiminchiapititto.com/vecchietti/index.asp,ristoro,ristorante,
350,Sapori Perduti,"Via Principe Di Belmonte, 32",90139,Palermo,091327387,,,,,ristoro,ristorante,
359,I Manciatari,"Via Re Federico, 109",90138,Palermo,091471749,,3478358409,imanciatari@libero.it,http://www.manciatari.it/,ristoro,"ristorante, pizzeria",
362,Ai Murici,"Via Messina Marine,178",90100,Palermo,0916212767,,,,,ristoro,ristorante,
377,Ai Maccheronai,"Discesa Maccheronai, 47",90133,Palermo,0916118162,,,,,ristoro,ristorante,
338,Ristorantino da Span??,Via scalini 6,90133,Palermo,,,3485628789,info@ristorantinospano.it,http://www.ristorantinospano.com/,ristoro,ristorante,
341,Sesto Canto,"Via Sant'Oliva, 26",90141,Bagheria,091324543,,,,,ristoro,ristorante,
349,Cin Cin,"Via Manin, 22",90139,Palermo,0916124095,,,clemente.vincenzo@gmail.com,http://www.ristorantecincin.com/,ristoro,ristorante,
352,Belli Sazi,"Via Messina marine, 447",90100,Palermo,0917646103,,,,,ristoro,ristorante,
353,Schiticchio Food & Beverage,Piazza Marina 5/6,90133,Palermo,0916114868,,,,,ristoro,ristorante,
347,Frida,"Piazza Sant'Onofrio, 37",90134,Palermo,0915505440,,3933338092,info@fridapizzeria.it,http://www.fridapizzeria.it/,ristoro,pizzeria,
365,Giabal,"Via Maddalena Umberto, 14",90131,Palermo,,,,info@pizzeriagiabal.it,http://www.pizzeriagiabal.it/,ristoro,pizzeria,
418,Pizzottando,Piazza San Francesco Saverio 4,90134,Palermo,091218408,,,,,ristoro,pizzeria,
472,Torquemada,"Via Pignatelli Aragona, 64",90141,Palermo,091584995,,,,,ristoro,"ristorante,pizzeria",
474,Pizzeria Porta Sant'Agata,"Piazza Porta Sant'Agata, 10",90134,0916528450,,,,,,ristoro,pizzeria,
475,Pizzeria Bellini,"Piazza Bellini, 6",90133,Palermo,0916165691,,,,,ristoro,pizzeria,
317,Ai vecchietti H...nto,"Via Paolo Paternostro, 28",90141,Palermo,091585606,,3332244677,info@aivecchietti.it,http://www.aivecchiettidiminchiapititto.com/vecchietti_pizz/chi_siamo.asp,ristoro,pizzeria,
366,Blanco Pizza & Gourmet,"Via Nicol?? Gallo,1c",90139,Palermo,,,,,,ristoro,pizzeria,
318,Sciusci??,"Via Dante, 212",90141,Palermo,091682 2700,,,,,ristoro,pizzeria,
342,Mounir,"Via Giovanni da Procida, 19",90133,Palermo,0917730005,,,,,ristoro,pizzeria,
432,La Duchessa,Principe di Belmonte 69 / 71,90139,Palermo,0915086896,,,laduchessapizzeria@libero.it,http://www.pizzerialaduchessa.it/,ristoro,pizzeria,
436,Mudu,Via Enrico Albanese 24/26,90139,Palermo,0916257228,,,mudupalermo@hotmail.it,,ristoro,pizzeria,
437,Pizzeria Italia,Via Orologio 54,90133,Palermo,091589885,,,italiaristorantepizzeria@hotmail.it,http://www.pizzeriaitaliapalermo.it/,ristoro,pizzeria,
494,Mistral,"Via Bordonaro, 30",90142,Palermo,0916372285,,,,,ristoro,pizzeria,
486,Villa Costanza,"Via Pietro Bonanno, 42",90142,Palermo,091547027,,,,,ristoro,"pizzeria, american bar",
484,Antica Birreria Moretti,"Largo Caronia, 1",90149,Palermo - Addaura,091 6843882,,,bellomaurizio@alice.it.,http://www.anticabirreriamoretti.com/,ristoro,"pizzeria, pub",
296,Al Pinguino,"Via Ruggero Settimo, 86",90141,Palermo,091/329220,,,,http://www.spinnato.it,"divertimento, ristoro",bar,
299,Antico Caff?? Spinnato,"Via Principe di Belmonte, 107/115",90139,Palermo,091/7495104,091/334725,,,http://www.spinnato.it,"divertimento, ristoro",bar,
301,Coffee & Chocolate,"Via Libert??, 100 A/B",90143,Palermo,091/302821,,,,http://www.spinnato.it,"divertimento, ristoro",bar,
300,Coffee & Chocolate,"Via Principe di Belmonte, 108",90139,Palermo,091/329220,,,,http://www.spinnato.it,"divertimento, ristoro",bar,
302,Coffee & Chocolate,"Via Notarbartolo, 7/b",90141,Palermo,091/7303123,,,,http://www.spinnato.it,"divertimento, ristoro",bar,
411,Bar Touring,"Via Lincoln, 15",90133,Palermo,0916167242,,,,,"divertimento, ristoro",bar,
444,Testagrossa,"Corso Calatafimi, 795",90129,Palermo,091425315,,,,,ristoro,"street food, focacceria",
462,Antica Focacceria San Francesco,"Via Alessandro Paternostro, 58",90133,Palermo,091320264,,,,http://www.afsf.it/,ristoro,street food,
463,Di Martino Drinks & Brunch,"Via Mazzini, 54",90139,Palermo,0916118820,,,,,ristoro,street food,
386,Nni Franco U' Vastiddaru,"Corso Vittorio Emanuele, 102",90133,Palermo,,,,,,ristoro,"street food, focacceria",
388,Focacceria Basile,"Via Bara all'Olivella, 76",90133,Palermo,091335628,,,,,ristoro,"street food, focacceria",
393,Pani Ca' Meusa Porta Carbone,"Via Cala, 62",90133,Palermo,091323433,,,,,ristoro,street food,
447,Antichi Sapori Palermitani,"Via Messina Marine, 683",90121,Palermo,,,3398470318,,http://antichisaporipalermitani.weebly.com/,ristoro,"street food, focacceria",
